id,forecast_date,target_date,horizon_days,duration_months,target_quantile,current_price_cents_per_kwh,forecast_price_cents_per_kwh,expected_change_cents_per_kwh,interval_low_cents_per_kwh,interval_high_cents_per_kwh,hedge_cost_cents_per_kwh,retail_premium_cents_per_kwh,normal_retail_premium_cents_per_kwh,fair_price_cents_per_kwh,gap_cents_per_kwh,futures_trade_date,coverage_quality,confidence,direction,consumer_signal,contract_count,model_version,source_metadata,actual_price_cents_per_kwh,actual_change_cents_per_kwh,forecast_error_cents_per_kwh,absolute_error_cents_per_kwh,actual_direction,direction_correct,evaluated_at,created_at,updated_at
811,2026-07-17,2026-08-16,30,6,median,11.4200,11.4314,0.0114,,,9.8220,1.5980,1.6360,11.4580,0.0380,2026-07-16,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 100, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-17 04:30:22,2026-07-17 04:30:22
814,2026-07-17,2026-08-16,30,12,median,10.1682,10.2106,0.0424,,,8.2302,1.9380,2.0795,10.3097,0.1415,2026-07-16,mixed_with_quarter_fallback,low,slightly_rising,neutral,50,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 100, ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-17 04:30:22,2026-07-17 04:30:22
817,2026-07-17,2026-08-16,30,24,median,9.3900,9.3807,-0.0093,,,7.1519,2.2381,2.2071,9.3590,-0.0310,2026-07-16,mixed_with_year_fallback,low,slightly_falling,neutral,51,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 1, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 100, ""monthly_futures_months"": 6, ""quarter_futures_months"": 17, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-17 04:30:22,2026-07-17 04:30:22
820,2026-07-18,2026-08-17,30,6,median,11.4200,11.4822,0.0622,,,10.0604,1.3596,1.5669,11.6273,0.2073,2026-07-17,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 101, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-18 04:30:18,2026-07-18 04:30:18
823,2026-07-18,2026-08-17,30,12,median,10.3288,10.3653,0.0365,,,8.4115,1.9173,2.0389,10.4504,0.1216,2026-07-17,mixed_with_quarter_fallback,low,slightly_rising,neutral,50,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 101, ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-18 04:30:18,2026-07-18 04:30:18
826,2026-07-18,2026-08-17,30,24,median,9.3900,9.4052,0.0152,,,7.2503,2.1397,2.1902,9.4405,0.0505,2026-07-17,mixed_with_year_fallback,low,slightly_rising,neutral,51,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 1, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 101, ""monthly_futures_months"": 6, ""quarter_futures_months"": 17, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-18 04:30:18,2026-07-18 04:30:18
829,2026-07-19,2026-08-18,30,6,median,11.4200,11.4666,0.0466,,,10.0604,1.3596,1.5151,11.5755,0.1555,2026-07-17,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 102, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-19 04:30:19,2026-07-19 04:30:19
832,2026-07-19,2026-08-18,30,12,median,10.3288,10.3562,0.0274,,,8.4115,1.9173,2.0085,10.4200,0.0912,2026-07-17,mixed_with_quarter_fallback,low,slightly_rising,neutral,50,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 102, ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-19 04:30:19,2026-07-19 04:30:19
835,2026-07-19,2026-08-18,30,24,median,9.3900,9.4014,0.0114,,,7.2503,2.1397,2.1776,9.4279,0.0379,2026-07-17,mixed_with_year_fallback,low,slightly_rising,neutral,51,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 1, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 102, ""monthly_futures_months"": 6, ""quarter_futures_months"": 17, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-19 04:30:19,2026-07-19 04:30:19
838,2026-07-20,2026-08-19,30,6,median,11.4200,11.4550,0.0350,,,10.0604,1.3596,1.4762,11.5366,0.1166,2026-07-17,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 103, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-20 04:30:23,2026-07-20 04:30:23
841,2026-07-20,2026-08-19,30,12,median,10.3288,10.3493,0.0205,,,8.4115,1.9173,1.9857,10.3972,0.0684,2026-07-17,mixed_with_quarter_fallback,low,slightly_rising,neutral,50,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 103, ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-20 04:30:23,2026-07-20 04:30:23
844,2026-07-20,2026-08-19,30,24,median,9.3900,9.3985,0.0085,,,7.2503,2.1397,2.1681,9.4184,0.0284,2026-07-17,mixed_with_year_fallback,low,slightly_rising,neutral,51,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 1, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 103, ""monthly_futures_months"": 6, ""quarter_futures_months"": 17, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-20 04:30:23,2026-07-20 04:30:23
847,2026-07-21,2026-08-20,30,6,median,11.5750,11.5791,0.0041,,,10.1168,1.4582,1.4717,11.5885,0.0135,2026-07-20,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 104, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-21 04:30:17,2026-07-21 04:30:17
850,2026-07-21,2026-08-20,30,12,median,10.3513,10.3690,0.0177,,,8.4441,1.9072,1.9661,10.4102,0.0589,2026-07-20,mixed_with_quarter_fallback,low,slightly_rising,neutral,50,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 104, ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-21 04:30:17,2026-07-21 04:30:17
853,2026-07-21,2026-08-20,30,24,median,9.4000,9.4048,0.0048,,,7.2532,2.1468,2.1628,9.4160,0.0160,2026-07-20,mixed_with_year_fallback,low,slightly_rising,neutral,51,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 1, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 104, ""monthly_futures_months"": 6, ""quarter_futures_months"": 17, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-21 04:30:18,2026-07-21 04:30:18
856,2026-07-22,2026-08-21,30,6,median,11.6042,11.6072,0.0030,,,10.1459,1.4583,1.4683,11.6142,0.0100,2026-07-21,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 105, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-22 04:30:17,2026-07-22 04:30:17
859,2026-07-22,2026-08-21,30,12,median,10.4200,10.4263,0.0063,,,8.4820,1.9380,1.9591,10.4411,0.0211,2026-07-21,mixed_with_quarter_fallback,low,slightly_rising,neutral,50,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 105, ""monthly_futures_months"": 6, ""quarter_futures_months"": 6, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-22 04:30:17,2026-07-22 04:30:17
862,2026-07-22,2026-08-21,30,24,median,9.4600,9.4570,-0.0030,,,7.2841,2.1759,2.1661,9.4502,-0.0098,2026-07-21,mixed_with_year_fallback,low,slightly_falling,neutral,51,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2028-07-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 1, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 105, ""monthly_futures_months"": 6, ""quarter_futures_months"": 17, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-22 04:30:17,2026-07-22 04:30:17
865,2026-07-23,2026-08-22,30,6,median,11.6488,11.7180,0.0692,,,10.4879,1.1609,1.3915,11.8794,0.2306,2026-07-22,all_monthly,low,slightly_rising,neutral,20,fixed_term_ewma_gap_v1,"{""area"": ""FI"", ""model"": ""ewma_retail_premium_gap_closure"", ""ewma_alpha"": 0.25, ""vat_multiplier"": 1.255, ""delivery_end_month"": ""2027-01-01"", ""gap_closure_lambda"": 0.3, ""year_futures_months"": 0, ""delivery_start_month"": ""2026-08-01"", ""history_observations"": 106, ""monthly_futures_months"": 6, ""quarter_futures_months"": 0, ""missing_delivery_months"": [], ""minimum_history_observations"": 10, ""direction_threshold_cents_per_kwh"": 0.15}",,,,,,,,2026-07-23 04:30:14,2026-07-23 04:30:14
