id,basis,support,lag,expected_change_raw,expected_change,prediction_class,stored_delta_class,disagreement
2026-06-14|12|median,observed_seller_data,native,7,-0.011892647351220198,-0.0119,flat,flat,False
2026-06-14|12|median,observed_seller_data,native,14,0.040112350215815336,0.0401,flat,flat,False
2026-06-14|12|median,observed_seller_data,native,21,-0.0025731291443255697,-0.0026,flat,flat,False
2026-06-14|12|median,observed_seller_data,native,30,0.03890008536316358,0.0389,flat,flat,False
2026-06-14|12|median,observed_seller_data,common,0,-0.059316862162562774,-0.0593,flat,flat,False
2026-06-14|12|median,observed_seller_data,common,7,-0.011893320878905555,-0.0119,flat,flat,False
2026-06-14|12|median,observed_seller_data,common,14,0.04011287909899952,0.0401,flat,flat,False
2026-06-14|12|median,observed_seller_data,common,21,-0.0025709416513356232,-0.0026,flat,flat,False
2026-06-14|12|median,observed_seller_data,common,30,0.03890008536316358,0.0389,flat,flat,False
2026-06-15|12|median,observed_seller_data,native,0,-0.044485901901324884,-0.0445,flat,flat,False
2026-06-15|12|median,observed_seller_data,native,7,-0.008919485513414748,-0.0089,flat,flat,False
2026-06-15|12|median,observed_seller_data,native,14,0.030084262661861236,0.0301,flat,flat,False
2026-06-15|12|median,observed_seller_data,native,21,-0.0019298468582443105,-0.0019,flat,flat,False
2026-06-15|12|median,observed_seller_data,native,30,0.04614232018675537,0.0461,flat,flat,False
2026-06-15|12|median,observed_seller_data,common,0,-0.044487646621922214,-0.0445,flat,flat,False
2026-06-15|12|median,observed_seller_data,common,7,-0.0089199906591789,-0.0089,flat,flat,False
2026-06-15|12|median,observed_seller_data,common,14,0.030084659324249505,0.0301,flat,flat,False
2026-06-15|12|median,observed_seller_data,common,21,-0.0019282062385018504,-0.0019,flat,flat,False
2026-06-15|12|median,observed_seller_data,common,30,0.04614232018675537,0.0461,flat,flat,False
2026-06-16|12|median,observed_seller_data,native,0,-0.07479902505613065,-0.0748,flat,flat,False
2026-06-16|12|median,observed_seller_data,native,7,-0.009312736052869574,-0.0093,flat,flat,False
2026-06-16|12|median,observed_seller_data,native,14,0.09504202576351925,0.095,flat,flat,False
2026-06-16|12|median,observed_seller_data,native,21,-0.058550572814915644,-0.0586,flat,flat,False
2026-06-16|12|median,observed_seller_data,native,30,0.034606740140066525,0.0346,flat,flat,False
2026-06-16|12|median,observed_seller_data,common,0,-0.07480033359657838,-0.0748,flat,flat,False
2026-06-16|12|median,observed_seller_data,common,7,-0.009313114912192154,-0.0093,flat,flat,False
2026-06-16|12|median,observed_seller_data,common,14,0.09504232326031072,0.095,flat,flat,False
2026-06-16|12|median,observed_seller_data,common,21,-0.058549342350109335,-0.0585,flat,flat,False
2026-06-16|12|median,observed_seller_data,common,30,0.034606740140066525,0.0346,flat,flat,False
2026-06-17|12|median,observed_seller_data,native,0,-0.036196241394837965,-0.0362,flat,flat,False
2026-06-17|12|median,observed_seller_data,native,7,-0.052194362998556086,-0.0522,flat,flat,False
2026-06-17|12|median,observed_seller_data,native,14,0.05046478233633831,0.0505,flat,flat,False
2026-06-17|12|median,observed_seller_data,native,21,-0.015660885775569965,-0.0157,flat,flat,False
2026-06-17|12|median,observed_seller_data,native,30,0.034955055105049836,0.035,flat,flat,False
2026-06-17|12|median,observed_seller_data,common,0,-0.03619722280017363,-0.0362,flat,flat,False
2026-06-17|12|median,observed_seller_data,common,7,-0.052194647143048556,-0.0522,flat,flat,False
2026-06-17|12|median,observed_seller_data,common,14,0.050465005458931775,0.0505,flat,flat,False
2026-06-17|12|median,observed_seller_data,common,21,-0.015659962926964966,-0.0157,flat,flat,False
2026-06-17|12|median,observed_seller_data,common,30,0.034955055105049836,0.035,flat,flat,False
2026-06-18|12|median,observed_seller_data,native,0,-0.0178510029639364,-0.0179,flat,flat,False
2026-06-18|12|median,observed_seller_data,native,7,0.02274694007984923,0.0227,flat,flat,False
2026-06-18|12|median,observed_seller_data,native,14,0.1422012155193764,0.1422,flat,flat,False
2026-06-18|12|median,observed_seller_data,native,21,0.00441622333955447,0.0044,flat,flat,False
2026-06-18|12|median,observed_seller_data,native,30,0.03777765845207561,0.0378,flat,flat,False
2026-06-18|12|median,observed_seller_data,common,0,-0.017851739017938684,-0.0179,flat,flat,False
2026-06-18|12|median,observed_seller_data,common,7,0.02274672697147988,0.0227,flat,flat,False
2026-06-18|12|median,observed_seller_data,common,14,0.1422013828613215,0.1422,flat,flat,False
2026-06-18|12|median,observed_seller_data,common,21,0.00441691547600822,0.0044,flat,flat,False
2026-06-18|12|median,observed_seller_data,common,30,0.03777765845207561,0.0378,flat,flat,False
2026-06-19|12|median,observed_seller_data,native,0,-0.05450102071610256,-0.0545,flat,flat,False
2026-06-19|12|median,observed_seller_data,native,7,0.029708542046188845,0.0297,flat,flat,False
2026-06-19|12|median,observed_seller_data,native,14,0.06799106643405324,0.068,flat,flat,False
2026-06-19|12|median,observed_seller_data,native,21,0.05079036476494032,0.0508,flat,flat,False
2026-06-19|12|median,observed_seller_data,native,30,0.008148717811659267,0.0081,flat,flat,False
2026-06-19|12|median,observed_seller_data,common,0,-0.054501572756603875,-0.0545,flat,flat,False
2026-06-19|12|median,observed_seller_data,common,7,0.029708382214912097,0.0297,flat,flat,False
2026-06-19|12|median,observed_seller_data,common,14,0.06799119194051233,0.068,flat,flat,False
2026-06-19|12|median,observed_seller_data,common,21,0.05079088386728063,0.0508,flat,flat,False
2026-06-19|12|median,observed_seller_data,common,30,0.008148717811659267,0.0081,flat,flat,False
2026-06-20|12|median,observed_seller_data,native,0,-0.008595790194611829,-0.0086,flat,flat,False
2026-06-20|12|median,observed_seller_data,native,7,-0.0392665441502908,-0.0393,flat,flat,False
2026-06-20|12|median,observed_seller_data,native,14,0.02389045735978641,0.0239,flat,flat,False
2026-06-20|12|median,observed_seller_data,native,21,0.09327323247781454,0.0933,flat,flat,False
2026-06-20|12|median,observed_seller_data,native,30,0.017417884934086737,0.0174,flat,flat,False
2026-06-20|12|median,observed_seller_data,common,0,-0.00859620422498768,-0.0086,flat,flat,False
2026-06-20|12|median,observed_seller_data,common,7,-0.0392666640237481,-0.0393,flat,flat,False
2026-06-20|12|median,observed_seller_data,common,14,0.023890551489630596,0.0239,flat,flat,False
2026-06-20|12|median,observed_seller_data,common,21,0.0932736218045699,0.0933,flat,flat,False
2026-06-20|12|median,observed_seller_data,common,30,0.017417884934086737,0.0174,flat,flat,False
2026-06-21|12|median,observed_seller_data,native,0,-0.006446842645958739,-0.0064,flat,flat,False
2026-06-21|12|median,observed_seller_data,native,7,-0.02944990811271797,-0.0294,flat,flat,False
2026-06-21|12|median,observed_seller_data,native,14,0.017917843019839806,0.0179,flat,flat,False
2026-06-21|12|median,observed_seller_data,native,21,0.06995492435836077,0.07,flat,flat,False
2026-06-21|12|median,observed_seller_data,native,30,0.04534132602933187,0.0453,flat,flat,False
2026-06-21|12|median,observed_seller_data,common,0,-0.006447153168740627,-0.0064,flat,flat,False
2026-06-21|12|median,observed_seller_data,common,7,-0.02944999801781094,-0.0294,flat,flat,False
2026-06-21|12|median,observed_seller_data,common,14,0.017917913617223214,0.0179,flat,flat,False
2026-06-21|12|median,observed_seller_data,common,21,0.06995521635342729,0.07,flat,flat,False
2026-06-21|12|median,observed_seller_data,common,30,0.04534132602933187,0.0453,flat,flat,False
2026-06-22|12|median,observed_seller_data,native,0,-0.004835131984468788,-0.0048,flat,flat,False
2026-06-22|12|median,observed_seller_data,native,7,-0.022087431084538343,-0.0221,flat,flat,False
2026-06-22|12|median,observed_seller_data,native,14,0.013438382264879855,0.0134,flat,flat,False
2026-06-22|12|median,observed_seller_data,native,21,0.05246619326877084,0.0525,flat,flat,False
2026-06-22|12|median,observed_seller_data,native,30,0.02229736027542408,0.0223,flat,flat,False
2026-06-22|12|median,observed_seller_data,common,0,-0.004835364876555203,-0.0048,flat,flat,False
2026-06-22|12|median,observed_seller_data,common,7,-0.022087498513358204,-0.0221,flat,flat,False
2026-06-22|12|median,observed_seller_data,common,14,0.013438435212917276,0.0134,flat,flat,False
2026-06-22|12|median,observed_seller_data,common,21,0.05246641226507034,0.0525,flat,flat,False
2026-06-22|12|median,observed_seller_data,common,30,0.02229736027542408,0.0223,flat,flat,False
2026-06-23|12|median,observed_seller_data,native,0,-0.09252676679657075,-0.0925,flat,flat,False
2026-06-23|12|median,observed_seller_data,native,7,-0.05800017194354101,-0.058,flat,flat,False
2026-06-23|12|median,observed_seller_data,native,14,0.007455664780851912,0.0075,flat,flat,False
2026-06-23|12|median,observed_seller_data,native,21,0.11182847371870146,0.1118,flat,flat,False
2026-06-23|12|median,observed_seller_data,native,30,0.016723020206568327,0.0167,flat,flat,False
2026-06-23|12|median,observed_seller_data,common,0,-0.09252694146563556,-0.0925,flat,flat,False
2026-06-23|12|median,observed_seller_data,common,7,-0.05800022251515564,-0.058,flat,flat,False
2026-06-23|12|median,observed_seller_data,common,14,0.007455704491879977,0.0075,flat,flat,False
2026-06-23|12|median,observed_seller_data,common,21,0.11182863796592635,0.1118,flat,flat,False
2026-06-23|12|median,observed_seller_data,common,30,0.016723020206568327,0.0167,flat,flat,False
2026-06-24|12|median,observed_seller_data,native,0,-0.0324938298919486,-0.0325,flat,flat,False
2026-06-24|12|median,observed_seller_data,native,7,-0.007097101560395024,-0.0071,flat,flat,False
2026-06-24|12|median,observed_seller_data,native,14,-0.023118062373265323,-0.0231,flat,flat,False
2026-06-24|12|median,observed_seller_data,native,21,0.079554618302725,0.0796,flat,flat,False
2026-06-24|12|median,observed_seller_data,native,30,0.03804226515492637,0.038,flat,flat,False
2026-06-24|12|median,observed_seller_data,common,0,-0.03249396089374734,-0.0325,flat,flat,False
2026-06-24|12|median,observed_seller_data,common,7,-0.007097139489105863,-0.0071,flat,flat,False
2026-06-24|12|median,observed_seller_data,common,14,-0.02311803258999401,-0.0231,flat,flat,False
2026-06-24|12|median,observed_seller_data,common,21,0.0795547414881442,0.0796,flat,flat,False
2026-06-24|12|median,observed_seller_data,common,30,0.03804226515492637,0.038,flat,flat,False
2026-06-25|12|median,observed_seller_data,native,0,-0.03593665872033096,-0.0359,flat,flat,False
2026-06-25|12|median,observed_seller_data,native,7,-0.04702664808810457,-0.047,flat,flat,False
2026-06-25|12|median,observed_seller_data,native,14,-0.006445834451182541,-0.0064,flat,flat,False
2026-06-25|12|median,observed_seller_data,native,21,0.11301859249416672,0.113,flat,flat,False
2026-06-25|12|median,observed_seller_data,native,30,-0.028571488805038035,-0.0286,flat,flat,False
2026-06-25|12|median,observed_seller_data,common,0,-0.03593675697168042,-0.0359,flat,flat,False
2026-06-25|12|median,observed_seller_data,common,7,-0.0470266765346377,-0.047,flat,flat,False
2026-06-25|12|median,observed_seller_data,common,14,-0.006445812113729054,-0.0064,flat,flat,False
2026-06-25|12|median,observed_seller_data,common,21,0.11301868488323112,0.113,flat,flat,False
2026-06-25|12|median,observed_seller_data,common,30,-0.028571488805038035,-0.0286,flat,flat,False
2026-06-26|12|median,observed_seller_data,native,0,0.002916960754272324,0.0029,flat,flat,False
2026-06-26|12|median,observed_seller_data,native,7,-0.05913275455922892,-0.0591,flat,flat,False
2026-06-26|12|median,observed_seller_data,native,14,0.02506396114791478,0.0251,flat,flat,False
2026-06-26|12|median,observed_seller_data,native,21,0.0633540991651456,0.0634,flat,flat,False
2026-06-26|12|median,observed_seller_data,native,30,0.015073427231837931,0.0151,flat,flat,False
2026-06-26|12|median,observed_seller_data,common,0,0.002916887065760498,0.0029,flat,flat,False
2026-06-26|12|median,observed_seller_data,common,7,-0.05913277589412864,-0.0591,flat,flat,False
2026-06-26|12|median,observed_seller_data,common,14,0.025063977901004897,0.0251,flat,flat,False
2026-06-26|12|median,observed_seller_data,common,21,0.06335416845694404,0.0634,flat,flat,False
2026-06-26|12|median,observed_seller_data,common,30,0.015073427231837931,0.0151,flat,flat,False
2026-06-27|12|median,observed_seller_data,native,0,0.021706924675292782,0.0217,flat,flat,False
2026-06-27|12|median,observed_seller_data,native,7,-0.012069590576956201,-0.0121,flat,flat,False
2026-06-27|12|median,observed_seller_data,native,14,-0.042749979823995685,-0.0427,flat,flat,False
2026-06-27|12|median,observed_seller_data,native,21,0.02041273190810582,0.0204,flat,flat,False
2026-06-27|12|median,observed_seller_data,native,30,-0.02353304190488892,-0.0235,flat,flat,False
2026-06-27|12|median,observed_seller_data,common,0,0.021706869408909313,0.0217,flat,flat,False
2026-06-27|12|median,observed_seller_data,common,7,-0.012069606578130986,-0.0121,flat,flat,False
2026-06-27|12|median,observed_seller_data,common,14,-0.042749967259178234,-0.0427,flat,flat,False
2026-06-27|12|median,observed_seller_data,common,21,0.020412783876954242,0.0204,flat,flat,False
2026-06-27|12|median,observed_seller_data,common,30,-0.02353304190488892,-0.0235,flat,flat,False
2026-06-28|12|median,observed_seller_data,native,0,0.016280193506469587,0.0163,flat,flat,False
2026-06-28|12|median,observed_seller_data,native,7,-0.009052192932716885,-0.0091,flat,flat,False
2026-06-28|12|median,observed_seller_data,native,14,-0.032062484867997294,-0.0321,flat,flat,False
2026-06-28|12|median,observed_seller_data,native,21,0.015309548931078963,0.0153,flat,flat,False
2026-06-28|12|median,observed_seller_data,native,30,0.029828415831607377,0.0298,flat,flat,False
2026-06-28|12|median,observed_seller_data,common,0,0.016280152056681985,0.0163,flat,flat,False
2026-06-28|12|median,observed_seller_data,common,7,-0.00905220493359824,-0.0091,flat,flat,False
2026-06-28|12|median,observed_seller_data,common,14,-0.03206247544438394,-0.0321,flat,flat,False
2026-06-28|12|median,observed_seller_data,common,21,0.015309587907715815,0.0153,flat,flat,False
2026-06-28|12|median,observed_seller_data,common,30,0.029828415831607377,0.0298,flat,flat,False
2026-06-29|12|median,observed_seller_data,native,0,0.012210145129852456,0.0122,flat,flat,False
2026-06-29|12|median,observed_seller_data,native,7,-0.00678914469953753,-0.0068,flat,flat,False
2026-06-29|12|median,observed_seller_data,native,14,-0.024046863650997705,-0.024,flat,flat,False
2026-06-29|12|median,observed_seller_data,native,21,0.01148216169830949,0.0115,flat,flat,False
2026-06-29|12|median,observed_seller_data,native,30,0.07755177077781496,0.0776,flat,flat,False
2026-06-29|12|median,observed_seller_data,common,0,0.012210114042511221,0.0122,flat,flat,False
2026-06-29|12|median,observed_seller_data,common,7,-0.006789153700198547,-0.0068,flat,flat,False
2026-06-29|12|median,observed_seller_data,common,14,-0.02404685658328809,-0.024,flat,flat,False
2026-06-29|12|median,observed_seller_data,common,21,0.011482190930786729,0.0115,flat,flat,False
2026-06-29|12|median,observed_seller_data,common,30,0.07755177077781496,0.0776,flat,flat,False
2026-06-30|12|median,observed_seller_data,native,0,0.08177318008026564,0.0818,flat,flat,False
2026-06-30|12|median,observed_seller_data,native,7,-0.07299227633287195,-0.073,flat,flat,False
2026-06-30|12|median,observed_seller_data,native,14,-0.038469746368385314,-0.0385,flat,flat,False
2026-06-30|12|median,observed_seller_data,native,21,0.026988499355923956,0.027,flat,flat,False
2026-06-30|12|median,observed_seller_data,native,30,0.07916382808336131,0.0792,flat,flat,False
2026-06-30|12|median,observed_seller_data,common,0,0.08177315676475984,0.0818,flat,flat,False
2026-06-30|12|median,observed_seller_data,common,7,-0.07299228308336758,-0.073,flat,flat,False
2026-06-30|12|median,observed_seller_data,common,14,-0.03846974106760257,-0.0385,flat,flat,False
2026-06-30|12|median,observed_seller_data,common,21,0.026988521280282285,0.027,flat,flat,False
2026-06-30|12|median,observed_seller_data,common,30,0.07916382808336131,0.0792,flat,flat,False
2026-07-01|12|median,observed_seller_data,native,0,0.11835618643006178,0.1184,flat,flat,False
2026-07-01|12|median,observed_seller_data,native,7,-0.03034343601677829,-0.0303,flat,flat,False
2026-07-01|12|median,observed_seller_data,native,14,-0.021417763200945926,-0.0214,flat,flat,False
2026-07-01|12|median,observed_seller_data,native,21,-0.036573546031002734,-0.0366,flat,flat,False
2026-07-01|12|median,observed_seller_data,native,30,0.04730265462416554,0.0473,flat,flat,False
2026-07-01|12|median,observed_seller_data,common,0,0.11835616894343257,0.1184,flat,flat,False
2026-07-01|12|median,observed_seller_data,common,7,-0.03034344107965001,-0.0303,flat,flat,False
2026-07-01|12|median,observed_seller_data,common,14,-0.021417759225359132,-0.0214,flat,flat,False
2026-07-01|12|median,observed_seller_data,common,21,-0.03657352958773412,-0.0366,flat,flat,False
2026-07-01|12|median,observed_seller_data,common,30,0.04730265462416554,0.0473,flat,flat,False
2026-07-02|12|median,observed_seller_data,native,0,0.09055989872665683,0.0906,flat,flat,False
2026-07-02|12|median,observed_seller_data,native,7,-0.031382005779707,-0.0314,flat,flat,False
2026-07-02|12|median,observed_seller_data,native,14,-0.05185145253769541,-0.0519,flat,flat,False
2026-07-02|12|median,observed_seller_data,native,21,-0.014331054043799795,-0.0143,flat,flat,False
2026-07-02|12|median,observed_seller_data,native,30,0.10124071014620561,0.1012,flat,flat,False
2026-07-02|12|median,observed_seller_data,common,0,0.09055988561168533,0.0906,flat,flat,False
2026-07-02|12|median,observed_seller_data,common,7,-0.03138200957686053,-0.0314,flat,flat,False
2026-07-02|12|median,observed_seller_data,common,14,-0.051851449556005846,-0.0519,flat,flat,False
2026-07-02|12|median,observed_seller_data,common,21,-0.014331041711348469,-0.0143,flat,flat,False
2026-07-02|12|median,observed_seller_data,common,30,0.10124071014620561,0.1012,flat,flat,False
2026-07-03|12|median,observed_seller_data,native,0,0.0878597856888275,0.0879,flat,flat,False
2026-07-03|12|median,observed_seller_data,native,7,-0.02197809474573855,-0.022,flat,flat,False
2026-07-03|12|median,observed_seller_data,native,14,-0.08476299077313473,-0.0848,flat,flat,False
2026-07-03|12|median,observed_seller_data,native,21,-0.006474954916411057,-0.0065,flat,flat,False
2026-07-03|12|median,observed_seller_data,native,30,0.0392416997329418,0.0392,flat,flat,False
2026-07-03|12|median,observed_seller_data,common,0,0.0878597758525986,0.0879,flat,flat,False
2026-07-03|12|median,observed_seller_data,common,7,-0.021978097593603963,-0.022,flat,flat,False
2026-07-03|12|median,observed_seller_data,common,14,-0.08476298853686703,-0.0848,flat,flat,False
2026-07-03|12|median,observed_seller_data,common,21,-0.006474945667072696,-0.0065,flat,flat,False
2026-07-03|12|median,observed_seller_data,common,30,0.0392416997329418,0.0392,flat,flat,False
2026-07-04|12|median,observed_seller_data,native,0,0.09301848036251137,0.093,flat,flat,False
2026-07-04|12|median,observed_seller_data,native,7,-0.014306923114098424,-0.0143,flat,flat,False
2026-07-04|12|median,observed_seller_data,native,14,-0.05148075129902985,-0.0515,flat,flat,False
2026-07-04|12|median,observed_seller_data,native,21,-0.08038916824210371,-0.0804,flat,flat,False
2026-07-04|12|median,observed_seller_data,native,30,0.06435413918326738,0.0644,flat,flat,False
2026-07-04|12|median,observed_seller_data,common,0,0.09301847298533943,0.093,flat,flat,False
2026-07-04|12|median,observed_seller_data,common,7,-0.014306925249997882,-0.0143,flat,flat,False
2026-07-04|12|median,observed_seller_data,common,14,-0.05148074962182907,-0.0515,flat,flat,False
2026-07-04|12|median,observed_seller_data,common,21,-0.08038916130509967,-0.0804,flat,flat,False
2026-07-04|12|median,observed_seller_data,common,30,0.06435413918326738,0.0644,flat,flat,False
2026-07-05|12|median,observed_seller_data,native,0,0.06976386027188326,0.0698,flat,flat,False
2026-07-05|12|median,observed_seller_data,native,7,-0.010730192335573818,-0.0107,flat,flat,False
2026-07-05|12|median,observed_seller_data,native,14,-0.038610563474272115,-0.0386,flat,flat,False
2026-07-05|12|median,observed_seller_data,native,21,-0.060291876181577914,-0.0603,flat,flat,False
2026-07-05|12|median,observed_seller_data,native,30,0.013347034524437617,0.0133,flat,flat,False
2026-07-05|12|median,observed_seller_data,common,0,0.06976385473900457,0.0698,flat,flat,False
2026-07-05|12|median,observed_seller_data,common,7,-0.010730193937498278,-0.0107,flat,flat,False
2026-07-05|12|median,observed_seller_data,common,14,-0.038610562216371665,-0.0386,flat,flat,False
2026-07-05|12|median,observed_seller_data,common,21,-0.06029187097882449,-0.0603,flat,flat,False
2026-07-05|12|median,observed_seller_data,common,30,0.013347034524437617,0.0133,flat,flat,False
2026-07-06|12|median,observed_seller_data,native,0,0.05232289520391298,0.0523,flat,flat,False
2026-07-06|12|median,observed_seller_data,native,7,-0.008047644251680097,-0.008,flat,flat,False
2026-07-06|12|median,observed_seller_data,native,14,-0.028957922605703956,-0.029,flat,flat,False
2026-07-06|12|median,observed_seller_data,native,21,-0.04521890713618291,-0.0452,flat,flat,False
2026-07-06|12|median,observed_seller_data,native,30,-0.011272804928590218,-0.0113,flat,flat,False
2026-07-06|12|median,observed_seller_data,common,0,0.052322891054253695,0.0523,flat,flat,False
2026-07-06|12|median,observed_seller_data,common,7,-0.008047645453123309,-0.008,flat,flat,False
2026-07-06|12|median,observed_seller_data,common,14,-0.028957921662278882,-0.029,flat,flat,False
2026-07-06|12|median,observed_seller_data,common,21,-0.04521890323411863,-0.0452,flat,flat,False
2026-07-06|12|median,observed_seller_data,common,30,-0.011272804928590218,-0.0113,flat,flat,False
2026-07-07|12|median,observed_seller_data,native,0,0.023410407019373025,0.0234,flat,flat,False
2026-07-07|12|median,observed_seller_data,native,7,0.0332077476331575,0.0332,flat,flat,False
2026-07-07|12|median,observed_seller_data,native,14,-0.11221479811866075,-0.1122,flat,flat,False
2026-07-07|12|median,observed_seller_data,native,21,-0.08567435980419162,-0.0857,flat,flat,False
2026-07-07|12|median,observed_seller_data,native,30,-0.018204603696442057,-0.0182,flat,flat,False
2026-07-07|12|median,observed_seller_data,common,0,0.023410403907128695,0.0234,flat,flat,False
2026-07-07|12|median,observed_seller_data,common,7,0.03320774673207509,0.0332,flat,flat,False
2026-07-07|12|median,observed_seller_data,common,14,-0.11221479741109128,-0.1122,flat,flat,False
2026-07-07|12|median,observed_seller_data,common,21,-0.08567435687764302,-0.0857,flat,flat,False
2026-07-07|12|median,observed_seller_data,common,30,-0.018204603696442057,-0.0182,flat,flat,False
2026-07-08|12|median,observed_seller_data,native,0,0.020530694305625197,0.0205,flat,flat,False
2026-07-08|12|median,observed_seller_data,native,7,0.06440642031390861,0.0644,flat,flat,False
2026-07-08|12|median,observed_seller_data,native,14,-0.07802148352050331,-0.078,flat,flat,False
2026-07-08|12|median,observed_seller_data,native,21,-0.06609692327780116,-0.0661,flat,flat,False
2026-07-08|12|median,observed_seller_data,native,30,-0.02115345277233178,-0.0212,flat,flat,False
2026-07-08|12|median,observed_seller_data,common,0,0.020530691971442215,0.0205,flat,flat,False
2026-07-08|12|median,observed_seller_data,common,7,0.06440641963809668,0.0644,flat,flat,False
2026-07-08|12|median,observed_seller_data,common,14,-0.07802148298982647,-0.078,flat,flat,False
2026-07-08|12|median,observed_seller_data,common,21,-0.06609692108288971,-0.0661,flat,flat,False
2026-07-08|12|median,observed_seller_data,common,30,-0.02115345277233178,-0.0212,flat,flat,False
2026-07-09|12|median,observed_seller_data,native,0,0.012535178263465773,0.0125,flat,flat,False
2026-07-09|12|median,observed_seller_data,native,7,0.014097574139541534,0.0141,flat,flat,False
2026-07-09|12|median,observed_seller_data,native,14,-0.10314054140750119,-0.1031,flat,flat,False
2026-07-09|12|median,observed_seller_data,native,21,-0.1213608225953374,-0.1214,flat,flat,False
2026-07-09|12|median,observed_seller_data,native,30,-0.05624693067513906,-0.0562,flat,flat,False
2026-07-09|12|median,observed_seller_data,common,0,0.012535176512828271,0.0125,flat,flat,False
2026-07-09|12|median,observed_seller_data,common,7,0.014097573632682447,0.0141,flat,flat,False
2026-07-09|12|median,observed_seller_data,common,14,-0.10314054100949317,-0.1031,flat,flat,False
2026-07-09|12|median,observed_seller_data,common,21,-0.12136082094915394,-0.1214,flat,flat,False
2026-07-09|12|median,observed_seller_data,common,30,-0.05624693067513906,-0.0562,flat,flat,False
2026-07-10|12|median,observed_seller_data,native,0,0.009374256300339745,0.0094,flat,flat,False
2026-07-10|12|median,observed_seller_data,native,7,0.01326304224849153,0.0133,flat,flat,False
2026-07-10|12|median,observed_seller_data,native,14,-0.0930469964665841,-0.093,flat,flat,False
2026-07-10|12|median,observed_seller_data,native,21,-0.1541450183163656,-0.1541,down,down,False
2026-07-10|12|median,observed_seller_data,native,30,-0.1148252500611493,-0.1148,flat,flat,False
2026-07-10|12|median,observed_seller_data,common,0,0.009374254987361219,0.0094,flat,flat,False
2026-07-10|12|median,observed_seller_data,common,7,0.013263041868347614,0.0133,flat,flat,False
2026-07-10|12|median,observed_seller_data,common,14,-0.09304699616807834,-0.093,flat,flat,False
2026-07-10|12|median,observed_seller_data,common,21,-0.15414501708172815,-0.1541,down,down,False
2026-07-10|12|median,observed_seller_data,common,30,-0.1148252500611493,-0.1148,flat,flat,False
2026-07-11|12|median,observed_seller_data,native,0,-0.015219958459677406,-0.0152,flat,flat,False
2026-07-11|12|median,observed_seller_data,native,7,0.03593092278225924,0.0359,flat,flat,False
2026-07-11|12|median,observed_seller_data,native,14,-0.06874859940473232,-0.0687,flat,flat,False
2026-07-11|12|median,observed_seller_data,native,21,-0.104657271956453,-0.1047,flat,flat,False
2026-07-11|12|median,observed_seller_data,native,30,-0.0895198320664095,-0.0895,flat,flat,False
2026-07-11|12|median,observed_seller_data,common,0,-0.015219959444411301,-0.0152,flat,flat,False
2026-07-11|12|median,observed_seller_data,common,7,0.0359309224971513,0.0359,flat,flat,False
2026-07-11|12|median,observed_seller_data,common,14,-0.06874859918085327,-0.0687,flat,flat,False
2026-07-11|12|median,observed_seller_data,common,21,-0.10465727103047477,-0.1047,flat,flat,False
2026-07-11|12|median,observed_seller_data,common,30,-0.0895198320664095,-0.0895,flat,flat,False
2026-07-12|12|median,observed_seller_data,native,0,-0.011414968844758455,-0.0114,flat,flat,False
2026-07-12|12|median,observed_seller_data,native,7,0.026948192086694432,0.0269,flat,flat,False
2026-07-12|12|median,observed_seller_data,native,14,-0.05156144955354964,-0.0516,flat,flat,False
2026-07-12|12|median,observed_seller_data,native,21,-0.07849295396733975,-0.0785,flat,flat,False
2026-07-12|12|median,observed_seller_data,native,30,-0.05311653843336828,-0.0531,flat,flat,False
2026-07-12|12|median,observed_seller_data,common,0,-0.011414969583308477,-0.0114,flat,flat,False
2026-07-12|12|median,observed_seller_data,common,7,0.026948191872863347,0.0269,flat,flat,False
2026-07-12|12|median,observed_seller_data,common,14,-0.05156144938564022,-0.0516,flat,flat,False
2026-07-12|12|median,observed_seller_data,common,21,-0.07849295327285634,-0.0785,flat,flat,False
2026-07-12|12|median,observed_seller_data,common,30,-0.05311653843336828,-0.0531,flat,flat,False
2026-07-13|12|median,observed_seller_data,native,0,-0.008561226633568708,-0.0086,flat,flat,False
2026-07-13|12|median,observed_seller_data,native,7,0.020211144065020826,0.0202,flat,flat,False
2026-07-13|12|median,observed_seller_data,native,14,-0.0386710871651621,-0.0387,flat,flat,False
2026-07-13|12|median,observed_seller_data,native,21,-0.058869715475504944,-0.0589,flat,flat,False
2026-07-13|12|median,observed_seller_data,native,30,-0.10001035587982159,-0.1,flat,flat,False
2026-07-13|12|median,observed_seller_data,common,0,-0.008561227187481356,-0.0086,flat,flat,False
2026-07-13|12|median,observed_seller_data,common,7,0.020211143904647778,0.0202,flat,flat,False
2026-07-13|12|median,observed_seller_data,common,14,-0.038671087039229765,-0.0387,flat,flat,False
2026-07-13|12|median,observed_seller_data,common,21,-0.058869714954642126,-0.0589,flat,flat,False
2026-07-13|12|median,observed_seller_data,common,30,-0.10001035587982159,-0.1,flat,flat,False
2026-07-14|12|median,observed_seller_data,native,0,0.04835209372345375,0.0484,flat,flat,False
2026-07-14|12|median,observed_seller_data,native,7,0.009076593665203702,0.0091,flat,flat,False
2026-07-14|12|median,observed_seller_data,native,14,0.019990165448045792,0.02,flat,flat,False
2026-07-14|12|median,observed_seller_data,native,21,-0.1248986427710113,-0.1249,flat,flat,False
